Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,M_term Hip,M_term Knee,M_term Ankle
-6.3418,-5.46097,-3.63336,-2.45437,0.205057,0.207087,-2.8673,-1.40628,-0.178411
-6.3331,-5.46097,-3.64362,-2.45437,0.2056,0.207087,-2.87585,-1.41095,-0.179085
-6.31976,-5.46097,-3.65245,-2.45437,0.207095,0.207087,-2.88375,-1.41534,-0.179728
-6.38696,-5.73402,-3.63781,-2.45437,0.204678,0.207087,-2.89094,-1.41944,-0.180339
-6.37143,-5.73402,-3.64696,-2.45437,0.201632,0.207087,-2.89752,-1.42327,-0.180918
-6.3577,-5.73402,-3.6542,-2.45437,0.196899,0.207087,-2.90343,-1.42683,-0.181465
-6.34005,-5.73402,-3.65988,-2.45437,0.191727,0.207087,-2.90866,-1.43009,-0.18198
-6.32979,-5.73402,-3.66667,-2.45437,0.187195,0.207087,-2.91325,-1.43309,-0.182463
-6.32702,-5.73402,-3.67234,-2.45437,0.181248,0.207087,-2.91716,-1.4358,-0.182912
-6.33137,-5.73402,-3.67894,-2.45437,0.176275,0.207087,-2.92042,-1.43823,-0.18333
-6.34165,-5.73402,-3.68193,-2.45437,0.171039,0.207087,-2.923,-1.44037,-0.183714
-6.35361,-5.73402,-3.68436,-2.45437,0.165616,0.207087,-2.9249,-1.44223,-0.184066
-6.36643,-5.73402,-3.68174,-2.45437,0.161272,0.207087,-2.92611,-1.4438,-0.184384
-6.37673,-5.73402,-3.68432,-2.45437,0.158054,0.207087,-2.92666,-1.44509,-0.18467
-6.38483,-5.73402,-3.68648,-2.45437,0.154437,0.207087,-2.92654,-1.4461,-0.184923
-6.39162,-5.73402,-3.684,-2.45437,0.150939,0.207087,-2.92572,-1.44681,-0.185142
-6.39361,-5.73402,-3.6845,-2.45437,0.144722,0.207087,-2.92423,-1.44723,-0.185328
-6.39302,-5.73402,-3.68261,-2.45437,0.138312,0.207087,-2.92205,-1.44737,-0.18548
-6.38923,-5.73402,-3.68576,-2.45437,0.13181,0.207087,-2.91921,-1.44722,-0.185599
-6.38426,-5.73402,-3.68917,-2.45437,0.126415,0.207087,-2.9157,-1.44679,-0.185685
-6.37487,-5.73402,-3.68567,-2.45437,0.120682,0.207087,-2.91147,-1.44606,-0.185737
-6.36856,-5.73402,-3.68901,-2.45437,0.115814,0.207087,-2.9066,-1.44506,-0.185756
-6.36048,-5.73402,-3.69283,-2.45437,0.109764,0.207087,-2.90105,-1.44377,-0.185741
-6.35453,-5.73402,-3.69609,-2.45437,0.103531,0.207087,-2.89481,-1.44219,-0.185693
-6.34728,-5.73402,-3.69983,-2.45437,0.0970325,0.207087,-2.8879,-1.44032,-0.185611
-6.34266,-5.73402,-3.69537,-2.45437,0.0925036,0.207087,-2.88028,-1.43816,-0.185496
-6.33426,-5.73402,-3.69892,-2.45437,0.0877874,0.207087,-2.87201,-1.43572,-0.185347
-6.32772,-5.73402,-3.70132,-2.45437,0.0820025,0.207087,-2.86307,-1.43299,-0.185165
-6.32309,-5.73402,-3.69635,-2.45437,0.0781078,0.207087,-2.85342,-1.42997,-0.184949
-6.31826,-5.73402,-3.69813,-2.45437,0.0728812,0.207087,-2.84313,-1.42668,-0.1847
-6.31344,-5.73402,-3.70001,-2.45437,0.0678292,0.207087,-2.83217,-1.4231,-0.184417
-6.25235,-5.46097,-3.7066,-2.45437,0.0632007,0.207087,-2.8205,-1.41923,-0.184102
-6.24691,-5.46097,-3.70803,-2.45437,0.0560847,0.207087,-2.8082,-1.41509,-0.183753
-6.24236,-5.46097,-3.70905,-2.45437,0.0514462,0.207087,-2.79523,-1.41066,-0.183371
-6.23768,-5.46097,-3.7053,-2.45437,0.045239,0.207087,-2.78157,-1.40595,-0.182955
-6.22827,-5.46097,-3.70671,-2.45437,0.0389351,0.207087,-2.76727,-1.40096,-0.182507
-6.21338,-5.46097,-3.70636,-2.45437,0.0347548,0.207087,-2.75231,-1.39569,-0.182026
-6.19393,-5.46097,-3.70361,-2.45437,0.0295474,0.207087,-2.73667,-1.39014,-0.181512
-6.16765,-5.46097,-3.70695,-2.45437,0.0238253,0.207087,-2.72041,-1.38433,-0.180965
-6.14547,-5.46097,-3.70714,-2.45437,0.018252,0.207087,-2.70347,-1.37823,-0.180386
-6.12197,-5.46097,-3.71009,-2.45437,0.0120816,0.207087,-2.68591,-1.37186,-0.179774
-6.09792,-5.46097,-3.706,-2.45437,0.00810912,0.207087,-2.66766,-1.36522,-0.17913
-6.07809,-5.46097,-3.70818,-2.45437,0.00146123,0.207087,-2.64881,-1.35831,-0.178454
-6.06109,-5.46097,-3.70735,-2.45437,-0.00286052,0.207087,-2.62931,-1.35112,-0.177746
-6.04599,-5.46097,-3.70878,-2.45437,-0.00871862,0.207087,-2.60919,-1.34368,-0.177005
-6.0322,-5.46097,-3.70274,-2.45437,-0.012732,0.207087,-2.5884,-1.33596,-0.176234
-6.02079,-5.46097,-3.70297,-2.45437,-0.0189746,0.207087,-2.56702,-1.32798,-0.17543
-6.01024,-5.46097,-3.70086,-2.45437,-0.0241616,0.207087,-2.545,-1.31974,-0.174595
-6.00116,-5.46097,-3.70085,-2.45437,-0.0272379,0.207087,-2.52239,-1.31124,-0.17373
-5.99441,-5.46097,-3.69338,-2.45437,-0.0358913,0.207087,-2.49912,-1.30248,-0.172833
-5.9862,-5.46097,-3.6908,-2.45437,-0.0406423,0.207087,-2.47527,-1.29347,-0.171906
-5.97687,-5.46097,-3.69099,-2.45437,-0.0481616,0.207087,-2.45083,-1.2842,-0.170948
-5.87763,-5.18792,-3.7064,-2.45437,-0.0549315,0.207087,-2.42579,-1.27467,-0.169959
-5.86917,-5.18792,-3.70317,-2.45437,-0.0628064,0.207087,-2.40014,-1.2649,-0.168941
-5.86044,-5.18792,-3.69513,-2.45437,-0.0660739,0.207087,-2.37389,-1.25488,-0.167893
-5.85028,-5.18792,-3.69475,-2.45437,-0.0716629,0.207087,-2.34708,-1.24462,-0.166815
-5.83709,-5.18792,-3.69158,-2.45437,-0.0800024,0.207087,-2.31969,-1.23411,-0.165707
-5.82173,-5.18792,-3.68604,-2.45437,-0.0826702,0.207087,-2.29172,-1.22337,-0.164572
-5.79571,-5.18792,-3.68402,-2.45437,-0.0885656,0.207087,-2.26319,-1.21238,-0.163406
-5.68166,-4.91487,-3.70128,-2.45437,-0.096747,0.207087,-2.23412,-1.20116,-0.162212
-5.65709,-4.91487,-3.70176,-2.45437,-0.100806,0.207087,-2.20449,-1.1897,-0.16099
-5.6326,-4.91487,-3.69972,-2.45437,-0.107788,0.207087,-2.17431,-1.17802,-0.15974
-5.61117,-4.91487,-3.69493,-2.45437,-0.111466,0.207087,-2.14358,-1.16611,-0.158463
-5.5857,-4.91487,-3.69329,-2.45437,-0.116684,0.207087,-2.11232,-1.15398,-0.157158
-5.55895,-4.91487,-3.69411,-2.45437,-0.122892,0.207087,-2.08055,-1.14162,-0.155825
-5.5283,-4.91487,-3.69519,-2.45437,-0.126106,0.207087,-2.04826,-1.12905,-0.154467
-5.49665,-4.91487,-3.68905,-2.45437,-0.133199,0.207087,-2.01542,-1.11626,-0.153082
-5.46787,-4.91487,-3.68284,-2.45437,-0.13928,0.207087,-1.98208,-1.10327,-0.151671
-5.43995,-4.91487,-3.68391,-2.45437,-0.146824,0.207087,-1.94828,-1.09005,-0.150233
-5.41576,-4.91487,-3.68378,-2.45437,-0.155874,0.207087,-1.91398,-1.07663,-0.14877
-5.39318,-4.91487,-3.68095,-2.45437,-0.161651,0.207087,-1.87919,-1.06301,-0.147283
-5.37166,-4.91487,-3.68049,-2.45437,-0.171179,0.207087,-1.84393,-1.04919,-0.14577
-5.35293,-4.91487,-3.67682,-2.45437,-0.176983,0.207087,-1.80819,-1.03517,-0.144232
-5.33655,-4.91487,-3.67513,-2.45437,-0.185942,0.207087,-1.772,-1.02095,-0.142671
-5.31937,-4.91487,-3.66653,-2.45437,-0.190392,0.207087,-1.73534,-1.00656,-0.141088
-5.21642,-4.64183,-3.68143,-2.45437,-0.194926,0.207087,-1.69826,-0.991972,-0.139479
-5.20289,-4.64183,-3.67155,-2.45437,-0.19709,0.207087,-1.66071,-0.977212,-0.137849
-5.19144,-4.64183,-3.66642,-2.45437,-0.204233,0.207087,-1.62276,-0.962262,-0.136196
-5.17669,-4.64183,-3.65733,-2.45437,-0.204555,0.207087,-1.58437,-0.947152,-0.134522
-5.16104,-4.64183,-3.65553,-2.45437,-0.214545,0.207087,-1.54559,-0.931848,-0.132824
-5.13194,-4.64183,-3.6316,-2.45437,-0.209328,0.207087,-1.50635,-0.916449,-0.131113
-5.1022,-4.64183,-3.62879,-2.45437,-0.217289,0.207087,-1.46677,-0.900822,-0.129374
-5.07147,-4.64183,-3.62179,-2.45437,-0.220729,0.207087,-1.4268,-0.885047,-0.127615
-5.03615,-4.64183,-3.62308,-2.45437,-0.223033,0.207087,-1.38647,-0.8691,-0.125836
-4.9181,-4.36878,-3.63864,-2.45437,-0.233515,0.207087,-1.34577,-0.852999,-0.124036
-4.89149,-4.36878,-3.63924,-2.45437,-0.236388,0.207087,-1.30472,-0.836747,-0.122218
-4.86859,-4.36878,-3.63211,-2.45437,-0.242645,0.207087,-1.2633,-0.820369,-0.120382
-4.84668,-4.36878,-3.6296,-2.45437,-0.252609,0.207087,-1.22155,-0.803834,-0.118526
-4.82765,-4.36878,-3.62852,-2.45437,-0.256097,0.207087,-1.17948,-0.787155,-0.116653
-4.80386,-4.36878,-3.62331,-2.45437,-0.259278,0.207087,-1.13708,-0.770362,-0.114764
-4.77512,-4.36878,-3.62313,-2.45437,-0.267344,0.207087,-1.09438,-0.753422,-0.112856
-4.74625,-4.36878,-3.62365,-2.45437,-0.270406,0.207087,-1.05138,-0.736354,-0.110932
-4.66087,-4.09573,-3.62892,-2.45437,-0.273972,0.207087,-1.00808,-0.71919,-0.108993
-4.63302,-4.09573,-3.63181,-2.45437,-0.276135,0.207087,-0.964509,-0.701875,-0.107036
-4.60598,-4.09573,-3.63211,-2.45437,-0.285484,0.207087,-0.920665,-0.684457,-0.105066
-4.57437,-4.09573,-3.52308,-2.14757,-0.286931,0.207087,-0.876426,-0.667178,-0.103096
-4.54979,-4.09573,-3.52274,-2.14757,-0.142031,0.207087,-0.832067,-0.649567,-0.101098
-4.52041,-4.09573,-3.52422,-2.14757,-0.157854,0.207087,-0.787473,-0.631839,-0.0990846
-4.48485,-4.09573,-3.52647,-2.14757,-0.169537,0.207087,-0.742648,-0.614013,-0.0970581
-4.44885,-4.09573,-3.5279,-2.14757,-0.184975,0.207087,-0.697601,-0.596094,-0.0950187
-4.31996,-3.82268,-3.54174,-2.14757,-0.208434,0.207087,-0.652339,-0.578094,-0.0929673
-4.28405,-3.82268,-3.53535,-2.14757,-0.243543,0.207087,-0.606877,-0.560014,-0.0909051
-4.24959,-3.82268,-3.52002,-2.14757,-0.278998,0.207087,-0.561218,-0.541888,-0.0888344
-4.22197,-3.82268,-3.50876,-2.14757,-0.301624,0.207087,-0.51538,-0.523664,-0.086749
-4.19691,-3.82268,-3.49859,-2.14757,-0.324642,0.207087,-0.469373,-0.505373,-0.0846543
-4.16759,-3.82268,-3.488,-2.14757,-0.333662,0.207087,-0.423208,-0.487032,-0.0825515
-4.13684,-3.82268,-3.47102,-2.14757,-0.347215,0.207087,-0.376889,-0.468652,-0.0804391
-4.01252,-3.54963,-3.48067,-2.14757,-0.349603,0.207087,-0.330439,-0.450189,-0.0783171
-3.98663,-3.54963,-3.46348,-2.14757,-0.348862,0.207087,-0.28386,-0.431728,-0.0761919
-3.96246,-3.54963,-3.45619,-2.14757,-0.356466,0.207087,-0.237169,-0.413166,-0.0740538
-3.94103,-3.54963,-3.4492,-2.14757,-0.358859,0.207087,-0.190372,-0.394561,-0.0719083
-3.92116,-3.54963,-3.44224,-2.14757,-0.366866,0.207087,-0.143482,-0.375921,-0.0697573
-3.89476,-3.54963,-3.43637,-2.14757,-0.368669,0.207087,-0.0965083,-0.357252,-0.0676012
-3.86491,-3.54963,-3.43303,-2.14757,-0.380486,0.207087,-0.04946,-0.338536,-0.0654372
-3.83364,-3.54963,-3.41406,-2.14757,-0.376613,0.207087,-0.00235733,-0.319913,-0.0632817
-3.71113,-3.27658,-3.42167,-2.14757,-0.37753,0.207087,0.0447997,-0.30121,-0.0611158
-3.68407,-3.27658,-3.41753,-2.14757,-0.383615,0.207087,0.0920006,-0.282457,-0.0589446
-3.65761,-3.27658,-3.40616,-2.14757,-0.387466,0.207087,0.139229,-0.263716,-0.0567684
-3.63512,-3.27658,-3.40187,-2.14757,-0.389025,0.207087,0.186482,-0.244932,-0.0545877
-3.61208,-3.27658,-3.39746,-2.14757,-0.398495,0.207087,0.233745,-0.226144,-0.0524043
-3.58304,-3.27658,-3.39466,-2.14757,-0.401483,0.207087,0.281007,-0.207356,-0.0502188
-3.55209,-3.27658,-3.39445,-2.14757,-0.405584,0.207087,0.328259,-0.188574,-0.0480349
-3.52057,-3.27658,-3.38537,-2.14757,-0.406593,0.207087,0.375478,-0.169851,-0.0458512
-3.48833,-3.27658,-3.38379,-2.14757,-0.41415,0.207087,0.422673,-0.151096,-0.0436639
-3.45769,-3.27658,-3.38446,-2.14757,-0.415258,0.207087,0.469828,-0.132345,-0.0414755
-3.43115,-3.27658,-3.38236,-2.14757,-0.424761,0.207087,0.516925,-0.113636,-0.03929
-3.31127,-3.00353,-3.3932,-2.14757,-0.425734,0.207087,0.563949,-0.0950024,-0.0371125
-3.28863,-3.00353,-3.39274,-2.14757,-0.426318,0.207087,0.61091,-0.0763358,-0.0349285
-3.26854,-3.00353,-3.38979,-2.14757,-0.436206,0.207087,0.657781,-0.0577211,-0.0327476
-3.24755,-3.00353,-3.38974,-2.14757,-0.434772,0.207087,0.704561,-0.0391342,-0.0305696
-3.22479,-3.00353,-3.39002,-2.14757,-0.437204,0.207087,0.751234,-0.0206064,-0.0283996
-3.19843,-3.00353,-3.38285,-2.14757,-0.449099,0.207087,0.797774,-0.00216483,-0.026232
-3.16749,-3.00353,-3.38438,-2.14757,-0.446975,0.207087,0.844203,0.0162722,-0.0240664
-3.13316,-3.00353,-3.3862,-2.14757,-0.447163,0.207087,0.890494,0.0346581,-0.0219035
-3.09988,-3.00353,-3.386,-2.14757,-0.455848,0.207087,0.936631,0.0529592,-0.0197487
-3.06791,-3.00353,-3.38858,-2.14757,-0.452888,0.207087,0.982615,0.071214,-0.0175981
-3.0384,-3.00353,-3.38384,-2.14757,-0.453047,0.207087,1.02841,0.0893205,-0.0154651
-2.91821,-2.73049,-3.40235,-2.14757,-0.465786,0.207087,1.07405,0.107427,-0.013329
-2.8949,-2.73049,-3.40151,-2.14757,-0.467656,0.207087,1.11949,0.125436,-0.0112014
-2.87454,-2.73049,-3.3934,-2.14757,-0.472655,0.207087,1.16471,0.143281,-0.00909362
-2.85465,-2.73049,-3.39533,-2.14757,-0.485266,0.207087,1.20975,0.161141,-0.00698029
-2.8524,-2.73049,-3.41958,-2.14757,-0.666845,0,1.25454,0.179054,-0.00481707
-2.82685,-2.73049,-3.41928,-2.14757,-0.667262,0,1.29913,0.196688,-0.00272975
-2.79635,-2.73049,-3.41435,-2.14757,-0.66311,0,1.34345,0.214198,-0.000649474
-2.76456,-2.73049,-3.41488,-2.14757,-0.656768,0,1.38754,0.231647,0.00142411
-2.64047,-2.45744,-3.41755,-2.14757,-0.654045,0,1.43133,0.24881,0.00345845
-2.61107,-2.45744,-3.41137,-2.14757,-0.650753,0,1.47486,0.265948,0.00549458
-2.58214,-2.45744,-3.41017,-2.14757,-0.652478,0,1.51814,0.283043,0.00753305
-2.55652,-2.45744,-3.41129,-2.14757,-0.65367,0,1.56114,0.300037,0.00955938
-2.5294,-2.45744,-3.41322,-2.14757,-0.669735,0,1.60384,0.31691,0.0115734
-2.48905,-2.45744,-3.30499,-1.84078,-0.67705,0,1.64587,0.332851,0.0135028
-2.45608,-2.45744,-3.30578,-1.84078,-0.535297,0,1.68791,0.349388,0.0154839
-2.42479,-2.45744,-3.30843,-1.84078,-0.560758,0,1.72964,0.365845,0.0174575
-2.39487,-2.45744,-3.31404,-1.84078,-0.569599,0,1.77106,0.382185,0.0194168
-2.36698,-2.45744,-3.30861,-1.84078,-0.577532,0,1.81208,0.398264,0.0213441
-2.34071,-2.45744,-3.30756,-1.84078,-0.615154,0,1.85279,0.414296,0.0232719
-2.22194,-2.18439,-3.30685,-1.84078,-0.653702,0,1.89307,0.430031,0.025164
-2.20298,-2.18439,-3.29902,-1.84078,-0.688435,0,1.93302,0.445716,0.0270586
-2.18708,-2.18439,-3.2922,-1.84078,-0.718008,0,1.97259,0.461248,0.028937
-2.17279,-2.18439,-3.28498,-1.84078,-0.73035,0,2.01176,0.476599,0.0307991
-2.1586,-2.18439,-3.27961,-1.84078,-0.747123,0,2.05053,0.491784,0.0326418
-2.14083,-2.18439,-3.27325,-1.84078,-0.746517,0,2.08888,0.506781,0.0344673
-2.01589,-1.91134,-3.28596,-1.84078,-0.739924,0,2.12683,0.521637,0.0362775
-1.99219,-1.91134,-3.28174,-1.84078,-0.750326,0,2.16435,0.536289,0.0380646
-1.96759,-1.91134,-3.2718,-1.84078,-0.733888,0,2.20141,0.550638,0.0398045
-1.9447,-1.91134,-3.26166,-1.84078,-0.747569,0,2.23802,0.564846,0.0415437
-1.92042,-1.91134,-3.24063,-1.84078,-0.732271,0,2.27412,0.578678,0.0432262
-1.88691,-1.91134,-3.24157,-1.84078,-0.743668,0,2.3099,0.592627,0.0449329
-1.85272,-1.91134,-3.23131,-1.84078,-0.737649,0,2.34515,0.606217,0.0465927
-1.8163,-1.91134,-3.23423,-1.84078,-0.737528,0,2.38,0.619791,0.0482589
-1.78802,-1.91134,-3.23412,-1.84078,-0.752339,0,2.41436,0.633138,0.049899
-1.76172,-1.91134,-3.23761,-1.84078,-0.753279,0,2.44827,0.646316,0.0515179
-1.74274,-1.91134,-3.23051,-1.84078,-0.759898,0,2.48162,0.659154,0.0530926
-1.72767,-1.91134,-3.23369,-1.84078,-0.774151,0,2.51455,0.671936,0.0546682
-1.71359,-1.91134,-3.23729,-1.84078,-0.775408,0,2.54698,0.684517,0.056222
-1.70511,-1.91134,-3.24019,-1.84078,-0.789789,0,2.5789,0.696895,0.0577537
-1.69942,-1.91134,-3.23364,-1.84078,-0.784081,0,2.61024,0.708914,0.0592358
-1.69098,-1.91134,-3.22754,-1.84078,-0.786671,0,2.64107,0.720718,0.0606913
-1.68634,-1.91134,-3.23095,-1.84078,-0.803882,0,2.67144,0.732471,0.0621543
-1.68072,-1.91134,-3.22494,-1.84078,-0.805274,0,2.70122,0.743849,0.0635627
-1.67445,-1.91134,-3.21891,-1.84078,-0.805384,0,2.73046,0.755012,0.0649469
-1.56007,-1.63829,-3.23521,-1.84078,-0.804028,0,2.75922,0.766116,0.0663357
-1.54944,-1.63829,-3.24056,-1.84078,-0.817062,0,2.78744,0.776997,0.0676973
-1.53886,-1.63829,-3.24357,-1.84078,-0.81315,0,2.81509,0.787625,0.0690316
-1.52717,-1.63829,-3.24047,-1.84078,-0.816623,0,2.84214,0.797903,0.0703147
-1.51438,-1.63829,-3.24714,-1.84078,-0.832472,0,2.86869,0.80812,0.0716028
-1.49512,-1.63829,-3.24176,-1.84078,-0.839003,0,2.89459,0.817908,0.0728289
-1.46931,-1.63829,-3.24965,-1.84078,-0.838302,0,2.92002,0.827669,0.0740635
-1.43942,-1.63829,-3.2558,-1.84078,-0.853479,0,2.94484,0.837167,0.0752697
-1.41265,-1.63829,-3.25494,-1.84078,-0.8341,0,2.96904,0.846304,0.0764223
-1.38528,-1.63829,-3.26156,-1.84078,-0.848165,0,2.9927,0.855343,0.0775774
-1.36165,-1.63829,-3.26906,-1.84078,-0.844422,0,3.01579,0.864146,0.0787032
-1.34501,-1.63829,-3.26615,-1.84078,-0.845421,0,3.0382,0.872545,0.0797706
-1.32992,-1.63829,-3.27174,-1.84078,-0.855029,0,3.06008,0.880844,0.0808408
-1.32116,-1.63829,-3.26999,-1.84078,-0.854031,0,3.08131,0.888768,0.0818514
-1.31258,-1.63829,-3.27639,-1.84078,-0.852036,0,3.10199,0.896596,0.0828691
-1.3105,-1.63829,-3.27549,-1.84078,-0.851603,0,3.12201,0.90404,0.0838225
-1.20245,-1.36524,-3.29385,-1.84078,-0.869047,0,3.14148,0.911389,0.0847834
-1.20047,-1.36524,-3.29141,-1.84078,-0.863539,0,3.16027,0.918319,0.0856792
-1.20189,-1.36524,-3.29906,-1.84078,-0.854701,0,3.17852,0.925186,0.0865829
-1.19761,-1.36524,-3.31007,-1.84078,-0.862959,0,3.19619,0.931853,0.0874638
-1.19308,-1.36524,-3.3187,-1.84078,-0.86075,0,3.21321,0.938243,0.0883144
-1.18178,-1.36524,-3.32755,-1.84078,-0.876897,0,3.22962,0.944393,0.0891383
-1.1606,-1.36524,-3.33441,-1.84078,-0.876071,0,3.24539,0.950265,0.0899316
-1.13669,-1.36524,-3.3337,-1.84078,-0.878008,0,3.26048,0.955745,0.0906573
-1.10965,-1.36524,-3.34158,-1.84078,-0.877375,0,3.27502,0.961101,0.0913676
-1.08484,-1.36524,-3.32702,-1.84078,-0.875786,0,3.28872,0.965862,0.0920141
-1.06072,-1.36524,-3.33558,-1.84078,-0.873002,0,3.30199,0.970767,0.0926954
-1.04172,-1.36524,-3.34558,-1.84078,-0.878278,0,3.31466,0.975396,0.09332
-1.03051,-1.36524,-3.34297,-1.84078,-0.885,0,3.32656,0.979623,0.0939269
-1.01897,-1.36524,-3.35181,-1.84078,-0.882918,0,3.33794,0.983763,0.0945195
-1.01845,-1.36524,-3.35116,-1.84078,-0.883299,0,3.3486,0.987473,0.0950421
-1.01531,-1.36524,-3.36365,-1.84078,-0.899613,0,3.35875,0.991176,0.0955857
-1.02068,-1.36524,-3.36342,-1.84078,-0.894912,0,3.36817,0.994372,0.0960233
-1.02683,-1.36524,-3.36144,-1.84078,-0.901396,0,3.37692,0.99735,0.096483
-1.02535,-1.36524,-3.37282,-1.84078,-0.896904,0,3.38516,1.0003,0.0969428
-1.02954,-1.36524,-3.37385,-1.84078,-0.887353,0,3.39269,1.00281,0.0973269
-1.02735,-1.36524,-3.38582,-1.84078,-0.876393,0,3.39969,1.00526,0.0977025
-1.03067,-1.36524,-3.38494,-1.84078,-0.889424,0,3.40593,1.00729,0.098057
-1.0263,-1.36524,-3.39778,-1.84078,-0.903657,0,3.41168,1.0093,0.0984083
-1.01957,-1.36524,-3.40856,-1.84078,-0.894429,0,3.41679,1.011,0.0986971
-1.01698,-1.36524,-3.40901,-1.84078,-0.896057,0,3.42117,1.01233,0.0989697
-1.01089,-1.36524,-3.4231,-1.84078,-0.910314,0,3.42505,1.01365,0.0992451
-1.00247,-1.36524,-3.43488,-1.84078,-0.909272,0,3.4283,1.01469,0.0994861
-0.997194,-1.36524,-3.44903,-1.84078,-0.919963,0,3.43096,1.01555,0.0997072
-0.990463,-1.36524,-3.4617,-1.84078,-0.912414,0,3.43298,1.01615,0.0998991
-0.989905,-1.36524,-3.46104,-1.84078,-0.912884,0,3.43427,1.01627,0.100009
-0.985408,-1.36524,-3.47388,-1.84078,-0.926287,0,3.43508,1.01642,0.100152
-0.980897,-1.36524,-3.48715,-1.84078,-0.921763,0,3.43528,1.01634,0.100267
-0.982354,-1.36524,-3.48864,-1.84078,-0.918375,0,3.43475,1.01581,0.100304
-0.985809,-1.36524,-3.50014,-1.84078,-0.926929,0,3.43373,1.01526,0.100367
-0.986219,-1.36524,-3.51321,-1.84078,-0.922407,0,3.43211,1.01449,0.100407
-0.993601,-1.36524,-3.51638,-1.84078,-0.921939,0,3.4298,1.01331,0.10037
-0.994007,-1.36524,-3.53007,-1.84078,-0.92392,0,3.427,1.01213,0.100364
-0.997997,-1.36524,-3.54152,-1.84078,-0.946432,0,3.42359,1.0107,0.100336
-1.00607,-1.36524,-3.52994,-1.84078,-0.930387,0,3.41938,1.0086,0.100166
-1.00884,-1.36524,-3.52868,-1.84078,-0.921049,0,3.41468,1.0065,0.100024
-1.00627,-1.36524,-3.5434,-1.84078,-0.935953,0,3.40958,1.0045,0.0999316
-1.00507,-1.36524,-3.55597,-1.84078,-0.932947,0,3.40388,1.00222,0.0997726
-1.0045,-1.36524,-3.55286,-1.84078,-0.924359,0,3.39745,0.999531,0.0996029
-1.00108,-1.36524,-3.56652,-1.84078,-0.936927,0,3.39063,0.996903,0.0994388
-0.997993,-1.36524,-3.56826,-1.84078,-0.935646,0,3.38312,0.993828,0.0991881
-0.997791,-1.36524,-3.58011,-1.84078,-0.935003,0,3.37518,0.990781,0.0989797
-1.00562,-1.36524,-3.70608,-2.14757,-0.944921,0,3.36758,0.988994,0.0989243
-1.01786,-1.36524,-3.71891,-2.14757,-1.08216,0,3.35856,0.985551,0.0986431
-1.01783,-1.36524,-3.71805,-2.14757,-1.06689,0,3.34887,0.981743,0.0983484
-1.01844,-1.36524,-3.7304,-2.14757,-1.05924,0,3.33879,0.977983,0.0980674
-1.02014,-1.36524,-3.74478,-2.14757,-1.06543,0,3.32819,0.974014,0.0977278
-1.01938,-1.36524,-3.76109,-2.14757,-1.0491,0,3.31708,0.969952,0.0974491
-1.02055,-1.36524,-3.78049,-2.14757,-1.03471,0,3.30546,0.965686,0.0971126
-1.02101,-1.36524,-3.79166,-2.14757,-0.998809,0,3.29323,0.961046,0.0966974
-1.02248,-1.36524,-3.81583,-2.14757,-0.971979,0,3.28067,0.956545,0.0963351
-1.02244,-1.36524,-3.84051,-2.14757,-0.968955,0,3.26763,0.951891,0.0959578
-1.01937,-1.36524,-3.86369,-2.14757,-0.946861,0,3.25411,0.947082,0.095561
-1.02221,-1.36524,-3.87281,-2.14757,-0.936308,0,3.23997,0.941865,0.0950765
-1.02006,-1.36524,-3.8966,-2.14757,-0.947217,0,3.22553,0.93681,0.0946577
-1.13718,-1.63829,-3.89995,-2.14757,-0.947381,0,3.21044,0.931268,0.0941414
-1.13008,-1.63829,-3.92038,-2.14757,-0.935327,0,3.19506,0.925891,0.0936866
-1.12695,-1.63829,-3.93891,-2.14757,-0.942687,0,3.17922,0.920344,0.0932198
-1.12151,-1.63829,-3.95559,-2.14757,-0.924403,0,3.1629,0.914588,0.0926945
-1.12419,-1.63829,-3.95971,-2.14757,-0.933799,0,3.14603,0.908527,0.092168
-1.13475,-1.63829,-3.9795,-2.14757,-0.925847,0,3.12888,0.902568,0.0916633
-1.15266,-1.63829,-3.99854,-2.14757,-0.928953,0,3.11127,0.896411,0.0911019
-1.18132,-1.63829,-4.00535,-2.14757,-0.927977,0,3.09314,0.889969,0.0905459
-1.20293,-1.63829,-4.0246,-2.14757,-0.918955,0,3.07475,0.883635,0.0900082
-1.22557,-1.63829,-4.04171,-2.14757,-0.932201,0,3.05595,0.877155,0.0894571
-1.24192,-1.63829,-4.05801,-2.14757,-0.914425,0,3.03675,0.870539,0.0888571
-1.38333,-1.91134,-4.06324,-2.14757,-0.919132,0,3.01704,0.863614,0.0882592
-1.39437,-1.91134,-4.07514,-2.14757,-0.933294,0,2.9971,0.856813,0.0876819
-1.26914,-1.63829,-4.08142,-2.14757,-0.927117,0,2.97682,0.849927,0.0870989
-1.26848,-1.63829,-4.09073,-2.14757,-0.938578,0,2.95616,0.842919,0.0865053
-1.26353,-1.63829,-4.10271,-2.14757,-0.927703,0,2.9352,0.835878,0.0859125
-1.39288,-1.91134,-4.11813,-2.14757,-0.936977,0,2.91389,0.828724,0.0853103
-1.39981,-1.91134,-4.24248,-2.45437,-0.93059,0,2.89309,0.822837,0.0848813
-1.42202,-1.91134,-4.25549,-2.45437,-1.07883,0,2.87113,0.815511,0.0842323
-1.41916,-1.91134,-4.24607,-2.45437,-1.06937,0,2.84873,0.807885,0.0835891
